TransactionID,AccountID,TransactionAmount,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance
1475,422,235.42,424,10587212115,60,51,175,1,6173.23
1476,229,114.23,213,106244147,89,56,64,1,9523.72
1477,2,12.62,475,9316083196,68,33,61,1,6420.47
1478,227,997.37,629,327125058,53,23,145,1,1146.09
1479,393,373.52,673,21931152129,26,35,235,1,6430.41
1480,42,336.05,44,8923788251,19,28,164,1,1635.05
1481,111,366.93,697,4518228148,78,66,33,1,6697.79
1482,178,112.27,690,1996127153,7,58,102,1,7369.89
1483,218,494.96,320,4518228148,67,40,132,1,6903.68
1484,198,561.58,229,17015469105,22,65,23,1,11748.86
1485,60,440.94,133,18920224220,8,42,148,1,7303.23
1486,397,71.9,553,13617214977,13,29,51,1,10619.35
1487,338,256.66,377,10122382253,45,54,137,1,1794.5
1488,101,166.55,386,1482515990,65,59,99,1,12970.21
1489,384,276.26,307,97106576,24,56,143,1,120.89
1490,368,35.46,674,83808929,73,67,164,1,5692.31
1491,233,38.14,16,1.60212E+11,72,50,165,1,9879.87
1492,375,506.26,670,20013614693,14,64,86,1,6266.65
1493,277,736.32,503,6415066,54,31,28,1,14268.95
1494,202,389.43,485,1014413189,5,52,151,1,6449.83
1495,142,25.58,83,1942957163,48,60,166,1,6741.41
1496,178,446.1,444,7869172205,68,25,243,1,1008.44
1497,130,147.74,64,12246170239,34,23,15,1,1711.78
1498,18,1228.81,381,6319117141,34,26,254,1,1821
1499,293,46.23,350,3486220205,15,77,282,1,5107.75
1500,449,265.37,633,17325244183,13,33,77,1,5229.95
1501,496,342.57,345,6415066,100,20,91,1,339.16
1502,370,417.26,183,1736132202,49,32,45,1,10442.48
1503,341,33.63,556,1.41241E+11,24,63,76,1,4324.4
1504,400,64.58,647,2119011223,56,55,173,1,6292.29
1505,301,23.23,573,1569613518,64,21,122,1,269.01
1506,249,160.52,254,98255160110,34,78,112,1,5379.25
1507,239,278.88,350,18418520972,1,64,179,2,1334.09
1508,419,285.49,498,418255163,71,53,109,1,6366.84
1509,435,71.87,39,11024715370,57,22,258,1,1839.1
1510,12,308.8,256,651643100,18,53,41,1,3966.54
1511,438,135.35,219,21854207160,98,33,82,1,9983.36
1512,345,288.43,136,710518486,75,66,72,1,4577.09
1513,26,147.46,380,7869172205,71,65,205,1,7458.03
1514,416,214.15,531,21022822664,64,32,217,1,6397.29
1515,272,71.34,256,18822520771,21,49,144,3,6345.03
1516,468,170.36,225,133639621,91,30,118,1,6034.73
1517,40,965.66,244,8110223041,9,53,32,1,765.81
1518,302,736.53,548,2.19193E+11,65,55,120,1,9826.26
1519,271,213.42,536,13367250163,52,45,17,1,3736.38
1520,495,94.09,429,11623722350,42,27,203,1,646.85
1521,246,91.23,184,3224017664,3,72,86,1,6385.12
1522,139,263.92,568,3224017664,74,57,233,1,4161.71
1523,298,77.5,333,1.98166E+11,61,51,201,1,11079.77
1524,246,3.65,115,2128321,98,69,146,1,10017.11
1525,323,43.88,349,13923212102,38,26,251,1,1644.09
1526,310,591.98,560,714635122,69,28,132,1,387.65
1527,83,224.79,208,3112542,63,18,129,1,528.38
1528,222,64.3,84,21998242240,15,55,67,1,7530.3
1529,459,111.79,530,1.10235E+11,56,62,49,1,10887.59
1530,91,927.16,385,8423712696,13,59,153,1,7104.61
1531,122,613.7,670,868361143,55,61,37,1,7307.11
1532,432,26.07,552,1941742521,61,20,19,3,349.98
1533,218,170.45,560,50202853,26,60,199,1,2284.41
1534,294,344.27,172,21412513188,31,22,123,1,1918.36
1535,407,872.72,559,21679134201,33,22,288,1,503.01
1536,480,292.95,456,22116949152,55,37,56,1,1216.91
1537,367,28.44,176,20016413160,47,18,243,1,1071.04
1538,324,209.02,599,974209133,8,21,74,1,187.9
1539,253,20.05,293,16475163220,18,72,171,1,7145.67
1540,344,175.02,609,105630244,92,28,71,1,1493.88
1541,153,89.5,14,16679195157,20,41,134,1,8658.95
1542,16,69.96,397,1841461088,60,28,31,1,164.12
1543,291,146.51,575,21998242240,97,53,68,1,7089.9
1544,362,376.78,602,81248235147,61,21,88,1,841.65
1545,202,148.54,156,14517921957,48,71,107,1,5677.05
1546,163,388.77,215,4920211229,65,26,30,1,1658.49
1547,123,100.38,548,7193189160,60,63,49,1,10171.68
1548,54,137.23,207,8251236134,84,64,63,1,13847.99
1549,172,870.3,200,14321247226,3,51,229,1,3688.98
1550,176,458.94,74,1.51247E+11,76,52,180,1,5619.95
1551,93,327.35,531,19111192175,59,20,175,1,342.08
1552,310,757.15,463,20013225150,85,53,38,1,4702.86
1553,127,5.64,691,77208193198,64,59,47,1,12703.24
1554,286,47.23,31,18822520771,34,73,160,1,6659.81
1555,497,239.41,693,1.45246E+11,64,42,248,1,7860.65
1556,475,7.48,596,279319598,25,55,29,1,1275.2
1557,470,170.97,259,1875220018,44,26,292,1,1265.27
1558,245,262.43,365,1721843529,46,37,274,5,12841.01
1559,480,659.15,202,7869172205,14,22,204,1,1241.59
1560,11,31.53,328,371435720,95,25,283,1,874.93
1561,362,111.66,384,6225117072,68,48,140,1,5716.72
1562,15,250.01,191,1574711420,57,62,88,1,1541.48
1563,112,554.15,87,1.51247E+11,66,49,108,1,14817.22
1564,57,598.66,316,525020949,32,32,222,1,2587.11
1565,393,28.38,700,1498410818,83,55,98,1,173.7
1566,233,16.8,426,8622059252,21,49,94,1,11847.07
1567,466,896.79,582,13887180254,87,33,168,1,11146.74
1568,453,159,545,779219322,59,49,38,1,369.79
1569,203,56.31,38,1872115111,42,75,195,1,6396.08
1570,228,203.99,7,213159253,73,52,215,1,4840.31
1571,131,50.99,217,14711962178,3,29,76,1,1334.6
1572,247,101.28,506,8122237186,23,32,75,1,2774.35
1573,425,299.92,197,2.01113E+11,7,27,122,1,1368
1574,123,77.54,352,794717619,95,67,73,1,4536.38
1575,139,18.35,685,83808929,35,21,78,1,1293.39
1576,379,732.53,677,2.20179E+11,66,26,116,1,441.54
1577,59,65.11,204,2233270156,26,34,150,1,8485.14
1578,233,67.07,38,8923788251,48,24,56,1,999.62
1579,7,137.48,206,66255716,58,55,47,1,14273.42
1580,28,398.36,22,805855129,6,22,56,1,1863.7
1581,428,469.46,465,1373378168,68,20,149,1,8640.56
1582,242,37.58,47,525294135,51,57,182,1,259.44
1583,447,160.24,378,9839212221,19,31,15,1,5526.97
1584,81,315.39,66,6089202192,8,23,93,1,929.6
1585,358,434.17,238,16116126115,10,21,148,5,5335.44
1586,254,165.91,574,119876182,84,26,84,1,587.12
1587,241,211.36,39,22318916537,20,47,194,1,4760.34
1588,140,241.45,435,133639621,26,26,158,1,1594.04
1589,132,23.24,569,18418520972,54,68,129,1,13777.79
1590,35,70.88,315,1696722037,87,74,176,1,1794.65
1591,172,1143.67,56,1844253143,48,66,111,1,7677.76
1592,16,314.52,361,1466970214,57,80,229,1,7071.32
1593,382,181.81,409,1.48181E+11,26,78,122,1,7525.73
1594,413,854.64,445,174617754,38,56,118,1,2989.25
1595,297,261.19,608,8855149101,78,64,52,1,7620.6
1596,207,220.68,311,1942957163,50,71,217,1,5549.2
1597,411,11.86,165,14811215127,54,31,129,1,6782.61
1598,105,122.65,253,1191997661,39,28,41,1,1968.51
1599,2,395.16,269,1653856205,59,56,17,1,5340.73
1600,410,704.69,451,50202853,89,51,150,1,3267.84
1601,492,369.89,42,1865468246,83,69,69,1,6941.47
1602,95,10.92,383,8855149101,90,67,268,1,7567.2
1603,58,199.14,73,18719917827,5,31,36,1,7001.25
1604,405,109.43,670,33212169157,54,70,140,1,1983.65
1605,258,304.15,12,21467148245,10,20,40,1,686.91
1606,257,620.54,78,1.61168E+11,9,28,98,1,213.36
1607,317,757.79,32,49174157140,34,22,117,1,1443.02
1608,409,122.81,419,1.36162E+11,10,52,12,1,8450.84
1609,337,96.25,359,2721511894,40,61,171,1,7996.7
1610,273,1431.33,434,138825153,75,30,49,1,5567.98
1611,56,142.55,91,11256160202,71,67,97,1,1262.68
1612,259,35.94,187,1498410818,50,23,141,1,1697.28
1613,102,24.86,340,525020949,7,58,292,1,2591.65
1614,165,103.08,687,14711491132,9,60,109,1,12002.16
1615,455,116.27,351,20016413160,11,57,94,1,8726.92
1616,30,363.84,69,26240219199,48,73,118,3,5415.64
1617,114,34.74,142,161712223,75,59,72,1,3736.57
1618,331,64.01,51,150834238,61,19,240,1,1225.69
1619,305,108.75,81,1.19163E+11,97,50,23,4,14829.85
1620,15,50.9,549,131414513,89,28,150,1,1277.7
1621,270,206.84,129,79227202117,10,20,154,1,454.66
1622,63,37.4,348,1.95226E+11,12,20,84,1,1519.51
1623,87,154.21,549,1902514532,83,46,75,1,8045.77
1624,130,199.37,413,19824183157,83,24,79,1,1331.3
1625,324,410.49,364,70130169235,71,25,134,1,1843.57
1626,220,1360.01,582,525294135,96,67,218,1,6601.5
1627,257,18.23,187,1.93217E+11,64,56,28,1,8422.2
1628,141,398.7,426,198393523,6,47,276,1,7987.74
1629,422,122.14,381,57141198111,71,22,155,1,327.68
1630,334,378.2,588,2112239207,8,40,167,1,7372.81
1631,175,124.74,302,3916310327,38,49,33,1,2987.97
1632,380,17.1,415,2.09214E+11,19,53,101,1,1619.54
1633,118,287.05,356,1411696734,58,22,212,1,1204.65
1634,196,874.72,101,20016413160,85,28,173,1,4630.58
1635,358,1762.28,8,2610549129,66,24,150,1,1380.34
1636,465,40.12,203,44733217,16,36,269,1,14304.38
1637,126,125,617,9839212221,46,49,177,1,3215.76
1638,41,348.44,668,1.75166E+11,34,24,147,1,1022.94
1639,403,128.4,514,483119624,65,69,31,1,2610.64
1640,155,320.93,268,1.15241E+11,26,55,178,1,9451.66
1641,261,1.41,344,17022523251,84,53,278,1,1244.17
1642,480,50.52,619,16117741214,65,54,293,1,12815.24
1643,291,383.95,504,39129125110,68,31,143,1,9933.56
1644,154,12.94,364,1141151220,98,23,158,1,921.23
1645,106,329.75,369,1.6016E+11,64,56,211,1,6009.43
1646,378,981.76,625,146531647,40,45,234,1,602.36
1647,303,40.79,405,1.77116E+11,61,18,80,1,1769.33
1648,4,99.25,524,17877140,48,63,93,1,2570.34
1649,157,150.6,339,714635122,80,69,59,1,3240.14
1650,434,29.5,451,21854207160,8,73,129,1,1229.32
1651,438,54.34,582,5749122,35,65,46,1,8019.89
1652,279,18.25,179,39129125110,76,53,18,1,14328.29
1653,458,633.87,594,1593730154,67,27,175,1,330.16
1654,166,81.15,311,1.56173E+11,59,19,114,1,1595.26
1655,129,83.95,288,6089202192,15,75,170,1,7413.18
1656,292,410.4,534,1.81223E+11,21,61,78,1,2563.91
1657,185,172.68,371,8167222238,31,33,17,1,10724.95
1658,498,139.88,535,891854235,24,34,162,1,2969.71
1659,171,165.55,639,1164412250,61,28,115,1,761.78
1660,456,53.79,199,10122382253,72,54,137,3,6229.36
1661,459,285.69,132,1411696734,64,63,35,1,2552.54
1662,90,532.4,96,1411213032,27,22,149,1,1033.73
1663,289,293.85,460,2.06168E+11,11,25,144,1,1919.97
1664,63,27.94,3,14120146191,93,79,120,1,1893.44
1665,394,270.36,37,896100149,44,25,37,1,1783.04
1666,241,112.66,602,53218177171,49,29,176,3,852.98
1667,296,506.03,669,1153082168,100,21,21,1,1123.89
1668,495,206.95,603,1.4216E+11,84,22,31,1,1817.65
1669,368,350.96,458,97106576,46,63,167,1,5463.94
1670,17,261.63,622,777223184,18,20,150,1,477.03
1671,458,46.12,527,15223465155,88,59,30,1,8874.01
1672,335,27.25,335,20013614693,82,63,92,1,5365.2
1673,344,1353.93,681,80759266,73,26,171,1,7858.41
1674,2,331.66,41,119876182,40,76,145,1,7216.3
1675,285,667.95,250,2212315887,27,62,253,1,13558.56
1676,91,49.84,290,2.1222E+11,95,49,146,1,7872.04
1677,399,556.04,190,4398242106,22,72,27,1,5200.04
1678,133,88.06,515,35220238127,16,18,288,1,1779.85
1679,322,745.95,688,68254244208,28,58,127,1,13264.14
1680,247,67.25,413,4233101,13,19,157,1,467.4
1681,332,93.63,532,1664154117,96,29,141,1,9873.62
1682,230,74.11,547,2.03174E+11,11,22,49,1,1257.9
1683,19,41.13,655,1094241157,30,77,58,1,6067.54
1684,446,192.02,413,83808929,25,79,154,1,5169.07
1685,219,291.27,119,184592872,97,77,121,1,6878.86
1686,50,296.46,287,5425224933,46,23,136,1,558.99
1687,449,341.84,547,23255214209,26,27,89,1,1400.04
1688,426,98.41,187,1.81223E+11,52,27,48,1,912.71
1689,354,109.28,47,1593730154,82,36,112,4,6338.35
1690,313,27.51,250,478277181,57,40,103,1,13645.63
1691,442,12.18,326,1.90152E+11,88,76,77,1,4909.24
1692,318,207.71,377,79227202117,66,25,63,1,570.1
1693,232,25.77,26,1201618617,78,45,277,1,11749.77
1694,424,127.57,406,15813564240,49,52,75,1,6118.2
1695,393,392.05,411,321698841,99,60,172,1,4383.69
1696,175,521.01,205,3613239172,41,41,73,1,4004.55
1697,108,849.76,690,648918339,23,25,269,1,373.88
1698,67,172.5,635,2039996114,65,68,31,1,6851.16
1699,356,265.44,341,1022322450,90,30,169,1,9700.77
1700,244,152.34,128,110641201,44,55,115,1,6853.51
1701,244,21.13,549,68254244208,90,28,153,1,948.7
1702,411,111.55,632,81156221124,39,46,101,1,12221.17
1703,294,321.82,518,10013790188,49,32,43,1,6500.5
1704,205,1294.81,489,760164168,26,45,279,1,9927.75
1705,155,148.77,179,1409412372,83,67,175,1,2138.42
1706,305,14.08,447,1019040193,59,57,154,1,3908.65
1707,48,1283.97,340,413478167,30,42,121,1,11041.9
1708,366,566.33,603,2610549129,65,24,66,1,379.82
1709,185,206.51,354,1019040193,46,51,275,1,3921.74
1710,215,180.94,456,4512423944,28,75,57,1,7659.99
1711,283,77.9,616,1517670194,71,21,128,1,664.72
1712,197,318.92,264,1551403342,37,21,60,1,1167.25
1713,390,583.3,330,410118938,94,59,142,1,5896.01
1714,320,100.68,484,6015312480,22,63,139,1,1123.75
1715,20,589.64,443,1875220018,50,62,210,1,2039.4
1716,500,225.93,142,14711491132,97,25,199,1,1864.27
1717,289,651.55,344,110641201,43,72,82,1,2325.78
1718,121,80.97,255,1466970214,26,38,157,1,5926.31
1719,23,191.89,4,4233101,41,25,14,1,399.57
1720,490,304.75,499,20013225150,96,78,125,1,1916.34
1721,197,201.53,645,1.56187E+11,7,68,287,1,2732.86
1722,494,8.45,194,1.5214E+11,22,22,141,1,1115.3
1723,193,435.98,282,2161516440,99,30,105,1,7334.08
1724,451,743.24,256,72192101196,84,19,109,1,1024.19
1725,261,16.27,697,155371943,38,57,44,1,10971.32
1726,246,290.86,621,1.73232E+11,68,45,36,1,14631.88
1727,120,85.73,72,1.34222E+11,100,41,266,1,14928.35
1728,189,555.71,343,13923212102,18,22,73,1,830.37
1729,499,40.03,210,3412522663,86,23,200,1,6408.8
1730,287,73.01,670,1828441229,28,25,62,1,1997.33
1731,87,346.12,150,921808150,67,44,12,1,13084.27
1732,333,1.93,297,1625824755,30,47,175,5,5684.09
1733,423,252.93,616,1302923016,1,75,222,1,2760.37
1734,108,238.54,428,8318221168,6,19,12,4,868.91
1735,99,1011.22,37,45647486,74,61,129,1,5838.91
1736,387,58.7,633,124613478,41,67,141,1,8937.35
1737,10,7.56,358,2054523442,70,40,145,1,8528.72
1738,87,540.4,414,16679195157,61,45,272,1,425.77
1739,294,264.14,50,1.95237E+11,66,64,125,1,8459.26
1740,408,248.15,43,2.01113E+11,18,75,202,1,2649.23
1741,495,24.34,108,16250113156,51,54,110,1,6659.12
1742,304,428.61,560,3916310327,52,66,62,1,11937.04
1743,53,117.66,47,3412522663,14,39,126,1,6794.17
1744,432,165.8,409,21854207160,63,60,287,1,2064.76
1745,200,289.18,110,19016416079,67,65,64,1,3139.75
1746,438,125.39,149,2054523442,36,21,140,1,202.69
1747,151,305.18,699,9314625120,65,58,216,1,4474.2
1748,305,506.9,337,13821019619,38,64,56,1,11471.87
1749,142,504.12,248,1048023255,8,25,101,1,1107.28
1750,356,42.09,332,4111046150,46,29,118,1,5526.28
1751,155,607.28,376,131414513,98,32,84,1,9679.68
1752,265,91.9,245,1117864133,36,77,125,1,1033.94
1753,122,303.43,166,20013614693,29,22,30,1,1833.24
1754,426,668.78,217,1118875155,94,20,141,1,983.68
1755,111,270.54,479,2611320969,77,20,139,1,269.78
1756,405,247.93,82,3102127165,100,37,79,1,9801.48
1757,128,34.67,321,78100105143,77,19,71,1,888.6
1758,50,326.03,145,12910848116,38,18,137,1,290.24
1759,141,148.26,389,4105134118,21,25,57,1,958.7
1760,10,1086.6,428,745816567,16,19,38,1,1605.67
1761,259,373.99,617,11359231,97,60,140,1,8590.5
1762,302,254.34,412,21412513188,84,49,79,1,5461.08
1763,124,819.48,395,1.54138E+11,38,25,26,1,1804.5
1764,464,14,357,10614010535,63,49,173,1,7975.18
1765,473,57.16,110,13610490223,22,40,74,1,222.22
1766,486,282.26,48,21013614108,28,37,278,1,6857.2
1767,348,46.96,286,2.17233E+11,70,46,12,1,2028.92
1768,398,473.2,116,1201709369,54,34,173,1,248.52
1769,267,192.97,42,1001981654,98,59,140,1,3019.04
1770,76,168.99,221,1607418338,78,18,203,1,1523.57
1771,22,1.82,652,1.4625E+11,9,80,60,1,5571.39
1772,181,40.9,536,5749122,24,55,37,1,1514.34
1773,71,78.91,619,1.41241E+11,63,61,157,1,1817.43
1774,369,169.97,183,1442281686,60,22,12,1,6269.12
1775,358,17.79,409,20324521562,91,61,162,5,2281.9
1776,21,486.61,334,1.5214E+11,47,48,130,1,2006.69
1777,156,148.13,280,1.6016E+11,25,58,56,1,2189.38
1778,212,164.52,677,1.97187E+11,99,61,162,1,11036.74
1779,327,720.89,496,1001981654,8,27,120,1,447.06
1780,349,268.7,243,9839212221,13,53,63,1,2104.74
1781,183,637.34,304,150834238,18,51,278,1,5183.5
1782,478,216.76,97,2056966135,33,47,138,1,643.64
1783,398,418.02,170,57141198111,17,46,110,1,11011.86
1784,380,292.03,659,1.67104E+11,50,46,154,1,951.33
1785,30,251.4,502,18920224220,23,57,178,1,2561.67
1786,341,184.56,434,1828441229,58,21,93,1,1549.27
1787,162,33.76,311,1229426104,24,26,227,1,3253.51
1788,319,253.46,57,82434138,46,45,60,1,1338.95
1789,338,1612.37,25,16128130153,78,65,173,1,3910.59
1790,374,138.68,261,492937185,2,22,44,1,206.2
1791,451,42.56,682,91204200167,1,18,146,1,4361.44
1792,5,680.76,35,6089202192,11,21,165,1,572.97
1793,263,53.83,471,413478167,62,70,131,1,4580.59
1794,432,11.09,137,4111046150,94,51,95,1,2990.05
1795,274,37.81,70,53218177171,74,63,195,1,5208.98
1796,103,449.18,578,1.95164E+11,6,67,50,1,1025.99
1797,146,1135.8,485,161313140,4,30,250,1,13534.3
1798,359,297.6,255,1929536246,99,39,162,1,1461.17
1799,164,683.75,312,1909263219,73,32,106,1,6333.72
1800,79,21.4,168,1.15241E+11,9,48,129,1,8551.6
1801,209,315.94,99,8923788251,92,78,93,1,4273.99
1802,18,331.32,334,20016413160,78,61,137,5,13054.54
1803,401,223.76,441,19825114,13,74,110,1,4102.23
1804,179,216.03,160,90111245138,42,42,300,1,10462.77
1805,274,17.42,516,2.18238E+11,6,74,150,1,6851.31
1806,354,491.91,314,1.93217E+11,36,78,155,1,2421.94
1807,25,350.11,510,24181236233,50,74,178,1,4639.04
1808,493,218.07,2,923041239,67,23,243,1,443.62
1809,339,291.09,588,493118682,19,48,73,1,6312.79
1810,454,422.14,579,1.04155E+11,27,26,109,1,1436.32
1811,152,613.21,614,6916014157,98,61,157,1,3279.12
1812,314,73.83,546,4467137125,97,69,69,1,6020.29
1813,54,67.33,538,133639621,73,59,36,1,5925.98
1814,36,26.92,687,4920211229,53,62,43,1,1674.94
1815,397,18.3,315,1685535243,11,48,155,1,3733.52
1816,355,317.94,335,17054231239,91,54,124,1,2996.51
1817,188,179.38,218,1995968207,28,40,173,1,11666.18
1818,222,918.95,563,106244147,26,68,139,1,7006.46
1819,94,13.92,553,9221476157,24,37,209,1,2735.84
1820,4,365.43,146,13617214977,14,25,176,1,1073.51
1821,21,263.59,333,1502520056,52,71,16,1,6996.35
1822,102,54.8,168,87507269,93,34,140,1,4943.49
1823,367,141.49,657,1502520056,7,24,75,1,1665.58
1824,137,31.39,214,18657149225,68,20,15,1,998.49
1825,289,93.82,18,16250113156,6,39,176,1,8422.06
1826,458,5.71,231,1094241157,71,21,106,1,1285.42
1827,493,178.39,257,6527212129,80,34,98,1,8469.43
1828,59,126.91,268,86103229,50,22,42,1,692.69
1829,281,36.09,334,948845190,95,53,167,1,12319.26
1830,20,91.77,504,9316083196,42,51,174,1,9240.73
1831,396,198.92,301,410118938,20,36,100,1,2854.66
1832,402,137.81,260,14576108,67,58,44,1,2631.47
1833,385,136.88,545,1.15241E+11,29,24,71,1,7465.95
1834,167,133.07,312,2.07157E+11,1,21,155,1,1670.99
1835,349,1.14,159,93218115132,71,43,137,1,13913.92
1836,153,256.34,383,891854235,57,69,99,1,7471.63
1837,197,56.11,668,133639621,25,36,109,1,11123.65
1838,219,118.1,274,6227235199,58,50,50,1,7976.6
1839,255,137.86,431,110641201,96,66,120,1,8046.94
1840,35,813.78,627,1019040193,12,54,55,1,14935.5
1841,3,237.97,498,17015469105,89,69,69,1,13486.15
1842,136,684.96,445,16511422447,70,21,31,1,526.67
1843,337,878.63,636,619576233,80,60,139,1,4954.37
1844,265,276.56,655,28120130118,2,68,15,1,8942.58
1845,356,8.75,502,644165160,43,79,199,1,4044.62
1846,305,637.48,5,72192101196,16,65,207,1,4148.85
1847,300,103.15,658,16117741214,10,51,179,1,11388.15
1848,301,505.6,331,1.04155E+11,21,52,183,1,5347.57
1849,154,371.86,147,4111046150,73,46,91,1,1329.45
1850,201,14.26,122,6215213492,94,50,37,1,2475.65
1851,4,13.16,98,16117741214,84,43,98,1,1019.46
1852,237,167.92,671,21412513188,50,40,136,2,14321.73
1853,304,73.01,402,1.93217E+11,70,56,101,1,2833.12
1854,86,201.5,59,193830183,66,61,196,1,12148.32
1855,483,150.3,362,188778372,77,41,204,1,14371.08
1856,288,23.7,142,20013225150,71,46,32,1,7947.44
1857,134,49.59,679,18926757,89,48,147,1,6037.03
1858,130,720.13,228,1551403342,24,22,96,1,387.02
1859,393,134.92,636,1.25225E+11,21,19,101,1,1081.97
1860,29,116.97,54,239220575,41,18,299,1,729.7
1861,228,11.06,153,30229179194,37,34,13,3,2782.21
1862,131,88.29,101,1942957163,39,50,287,1,5245.93
1863,233,5.81,7,1411213032,64,25,222,1,1290.95
1864,17,103.48,640,19825114,95,32,33,1,6494.25
1865,71,156.74,626,1472342046,10,70,136,1,4004.35
1866,128,505.14,431,4889167189,58,68,179,1,2525.47
1867,73,31.06,308,41010107,72,46,61,1,11014.25
1868,353,7.61,531,401929927,22,50,163,1,6275
1869,209,276.16,24,6415066,19,53,71,1,1733.34
1870,396,145.77,175,15812949240,40,68,237,1,5294.98
1871,439,369.44,572,2611320969,94,34,19,1,5018.67
1872,63,558.86,72,1.56173E+11,40,60,95,1,9844.32
1873,203,429.15,193,41010107,54,26,218,1,712.13
1874,394,36.74,62,1875220018,94,33,133,1,6217.58
1875,258,79.14,236,1709915217,61,57,22,1,2229.56
1876,144,132.48,97,4419712659,62,36,101,1,9313.05
1877,169,136.48,119,10013790188,79,52,138,4,4618.53
1878,285,203.76,88,2.21105E+11,12,55,37,1,6747.16
1879,47,750.95,551,1.36105E+11,100,78,27,1,5134.37
1880,460,0.84,527,13617214977,36,52,31,1,2207.54
1881,73,257.18,479,8167222238,10,67,28,1,13336.15
1882,253,767.66,74,1.93209E+11,85,63,155,1,1801.69
1883,320,182.29,193,1330106126,32,54,123,1,522.39
1884,462,184.51,445,1696722037,21,54,118,1,9381.64
1885,71,451.31,20,68254244208,46,62,166,5,2963.29
1886,363,144.1,214,492937185,65,57,30,1,11523.64
1887,448,72.5,431,2.01113E+11,53,40,30,1,12723.62
1888,206,74.11,320,14711962178,65,69,71,4,3920.11
1889,181,22.15,452,8318221168,65,44,73,1,7451.83
1890,213,777.92,125,194887954,45,62,97,1,7061.58
1891,470,790.07,181,8275200117,96,28,197,1,985.77
1892,451,406.33,285,150834238,66,59,103,1,4298.34
1893,192,767.41,58,11617511222,21,56,27,1,12799.34
1894,378,4.58,162,896100149,99,21,135,1,811.24
1895,143,447.83,590,1.62151E+11,30,53,88,1,13273.08
1896,499,49.67,560,1844253143,30,21,146,1,842.94
1897,168,77.83,319,3486220205,67,49,146,1,2471.53
1898,85,702.87,352,2163134238,33,19,184,1,1237.5
1899,144,133.56,417,1625824755,71,25,177,1,783.83
1900,185,868.05,255,197523107,24,49,119,1,3931.03
1901,338,52.87,53,91103147166,55,24,70,1,960.96
1902,384,179,583,491093200,53,78,121,1,7310.88
1903,336,1168.26,697,1117864133,5,73,37,1,1385.74
1904,3,384.11,290,194887954,32,58,12,1,7902.52
1905,378,227.61,162,2.20179E+11,25,71,61,1,4405.28
1906,217,40.83,627,123816361,40,48,24,1,3944.12
1907,280,19.76,621,1664154117,37,20,240,1,1523.04
1908,184,484.24,305,7310876238,19,67,77,1,8042.3
1909,456,494.66,500,133639621,9,33,110,1,5531.93
1910,151,301.47,30,3613239172,40,21,291,1,560.73
1911,366,199.09,663,1574711420,78,70,89,1,1658.52
1912,383,38.95,669,2114290,100,27,50,1,731.52
1913,76,515.94,606,2721511894,49,29,37,1,1389.89
1914,290,41.93,600,211457544,55,48,136,1,5081.26
1915,347,137.84,553,1.95226E+11,69,27,83,1,1000.35
1916,34,95.35,348,3916310327,32,21,131,1,1639.9
1917,373,93.14,624,83207115164,92,67,151,1,5473.82
1918,382,1427.71,15,5920879116,86,64,159,1,1729.26
1919,463,79.33,154,6415066,26,51,109,1,14798.1
1920,30,76.89,671,19910332145,11,55,132,1,7374.26
1921,431,233.71,450,1141151220,40,19,297,1,1231.98
1922,243,14.92,521,568980133,44,26,120,1,6611.26
1923,499,242.17,442,1.11226E+11,32,60,147,1,883.72
1924,65,122.98,259,11313424282,20,79,228,1,5055.99
1925,492,129.35,631,17943245131,40,52,130,1,7166.88
1926,62,138.33,183,31127129152,11,21,69,1,232.56
1927,26,39.31,394,20319723535,53,25,178,1,1236.38
1928,201,91.85,471,648918339,40,21,148,1,802.09
1929,377,277.7,490,161313140,11,58,107,1,1423.2
1930,269,114.03,10,10191172154,81,51,172,1,13388.56
1931,239,302.63,444,1822252156,52,27,10,1,2801.28
1932,70,31.19,410,9316083196,23,52,74,1,5545.96
1933,284,112.91,439,53218177171,31,27,135,1,4764.48
1934,337,742.26,678,1721117665,56,27,36,1,7868.19
1935,51,256.8,143,1.73232E+11,14,26,80,1,1128.38
1936,328,378.68,653,317510519,95,60,239,1,7627.04
1937,64,571.93,230,1.13137E+11,48,52,119,1,4026.03
1938,231,26.31,392,18719917827,28,77,163,1,7095.76
1939,362,205.58,547,2212064463,5,20,159,1,1501.95
1940,363,533.61,324,66255716,43,48,115,1,3656.93
1941,196,428.62,39,7193189160,28,55,72,1,3473.24
1942,360,361.22,338,17313578201,28,64,167,1,7061.73
1943,499,837.29,189,2.17233E+11,2,25,216,1,6012.67
1944,213,117.25,280,9839212221,91,31,73,1,13694.68
1945,165,135.27,526,16679195157,50,48,131,1,9410.51
1946,299,185.1,664,2119788141,5,53,23,1,6115.63
1947,119,113.54,6,155191190,36,38,273,1,5581.21
1948,409,354.96,282,550152168,14,69,96,1,6712.94
1949,100,224.22,421,1.48234E+11,86,53,37,1,8400.87
1950,244,737.1,637,1.4625E+11,32,60,92,1,4644.19
1951,382,223.22,397,66255716,18,27,96,1,1734.22
1952,389,557.26,184,19723128119,76,69,53,1,5237.12
1953,350,1496.57,139,1828441229,92,33,95,1,969.06
1954,275,27.44,451,1.77172E+11,57,62,164,1,5950.48
